Order ID,Order Date,CustomerName,State,Region,DoW,Sale Price,Cost per Item,PaymentMode,Category,Sub-category,Quantity,Profit,Profitability
B-25741,2023-08-03,Burke,Florida,SE,Thursday,482.00,69.71,Eft,Electronics,Electronic Games,7,2886.03,High
B-25885,2023-11-28,Delgado,Florida,SE,Tuesday,349.00,49.86,Cod,Clothing,Scarf,7,2093.98,High
B-25885,2023-11-28,Delgado,Florida,SE,Tuesday,394.00,124.00,Eft,Furniture,Bookcases,2,540.00,Low
B-25885,2023-11-28,Delgado,Florida,SE,Tuesday,734.00,243.00,Credit Card,Furniture,Chairs,2,982.00,Low
B-25885,2023-11-28,Delgado,Florida,SE,Tuesday,94.00,33.50,Cod,Clothing,Shirt,2,121.00,Low
B-25983,2023-01-30,Jimenez,North Carolina,SE,Monday,161.00,48.75,Credit Card,Furniture,Furnishings,8,898.00,Low
B-25983,2023-01-30,Jimenez,North Carolina,SE,Monday,230.00,112.50,Eft,Clothing,Dress,2,235.00,Low
B-25983,2023-01-30,Jimenez,North Carolina,SE,Monday,32.00,44.00,Cod,Furniture,Chairs,1,-12.00,Loss
B-25983,2023-01-30,Jimenez,North Carolina,SE,Monday,50.00,9.00,Eft,Clothing,T - Shirt,6,246.00,Low
B-25983,2023-01-30,Jimenez,North Carolina,SE,Monday,561.00,88.60,Cod,Furniture,Bookcases,5,2362.00,High
B-25904,2023-12-10,Coleman,North Carolina,SE,Sunday,83.00,35.50,Credit Card,Furniture,Chairs,2,95.00,Low
B-25904,2023-12-10,Coleman,North Carolina,SE,Sunday,871.00,370.00,Eft,Furniture,Bookcases,2,1002.00,Avg
B-25663,2023-05-19,James,Florida,SE,Friday,294.00,78.00,Debit Card,Electronics,Printers,2,432.00,Low
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,13.00,13.00,Credit Card,Clothing,Skirt,2,0.00,Loss
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,32.00,8.00,Eft,Clothing,Dress,6,144.00,Low
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,632.00,52.67,Credit Card,Clothing,Dress,6,3475.98,High
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,68.00,98.00,Eft,Electronics,Phones,1,-30.00,Loss
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,72.00,121.00,Credit Card,Electronics,Phones,1,-49.00,Loss
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,76.00,16.44,Credit Card,Clothing,Hat,9,536.04,Low
B-25693,2023-06-18,Jensen,Florida,SE,Sunday,82.00,24.20,Eft,Clothing,T - Shirt,5,289.00,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,110.00,44.50,Eft,Clothing,Dress,4,262.00,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,312.00,89.14,Credit Card,Furniture,Chairs,7,1560.02,Avg
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,396.00,47.44,Credit Card,Clothing,Dress,9,3137.04,High
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,44.00,23.33,Debit Card,Clothing,Hat,3,62.01,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,6.00,9.00,Eft,Clothing,Hat,1,-3.00,Loss
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,7.00,3.67,Credit Card,Clothing,Hat,3,9.99,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,74.00,24.63,Eft,Clothing,Skirt,8,394.96,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,9.00,7.50,Cod,Clothing,Skirt,2,3.00,Low
B-25655,2023-05-11,Diaz,Florida,SE,Thursday,97.00,79.50,Credit Card,Clothing,Pants,2,35.00,Low
